FlightWeek,OriginAirport,OriginCountry,DestinationAirport,DestinationCountry,MainAirlineCarrier,IsConnectingFlight,UserCountry,TripType,CabinClass,NumberOfNights,BookingHorizon,NumberOfRedirects,Revenue
2024-W14,BER,DE,DUS,DE,EW,0,CH,round-trip,Premium Economy,7,29,2,149.04
2024-W14,BER,DE,DUS,DE,EW,0,CH,round-trip,Economy,23,42,4,94.84
2024-W14,BER,DE,DUS,DE,EW,0,DE,round-trip,Premium Economy,7,39,0,160.73
2024-W14,BER,DE,DUS,DE,LH,0,PL,round-trip,Economy,18,44,2,116.44
2024-W14,BER,DE,DUS,DE,EW,0,DE,one-way,Economy,18,79,2,116.95
2024-W14,BER,DE,EDI,GB,LH,0,DE,one-way,Economy,4,81,5,107.69
2024-W14,BER,DE,EDI,GB,LH,0,DE,one-way,Economy,8,30,1,112.24
2024-W14,BER,DE,EDI,GB,FR,0,DE,one-way,Economy,6,43,1,85.27
2024-W14,BER,DE,FAO,PT,FR,0,DE,round-trip,Economy,11,58,4,70.26
2024-W14,BER,DE,FAO,PT,EW,0,IT,round-trip,Economy,11,44,2,80.13
2024-W14,BER,DE,FAO,PT,LH,0,FR,one-way,Economy,3,73,3,110.09
2024-W14,BER,DE,FAO,PT,W6,0,DE,round-trip,Economy,17,12,2,82.53
2024-W14,BER,DE,FCO,IT,EW,0,DE,round-trip,Economy,4,18,3,107.42
2024-W14,BER,DE,FCO,IT,EW,0,FR,round-trip,Premium Economy,7,43,1,137.88
2024-W14,BER,DE,FCO,IT,FR,0,AT,one-way,Premium Economy,13,34,2,107.6
2024-W14,BER,DE,FCO,IT,FR,0,NL,round-trip,Economy,14,95,5,85.58
2024-W14,BER,DE,FUE,ES,EW,1,AT,round-trip,Economy,10,67,3,105.07
2024-W14,BER,DE,FUE,ES,FR,0,NL,round-trip,Premium Economy,5,27,0,151.51
2024-W14,BER,DE,FUE,ES,LH,0,DE,one-way,Economy,14,15,2,149.11
2024-W14,BER,DE,FUE,ES,EW,0,DE,round-trip,Premium Economy,13,15,5,220.92
2024-W14,BER,DE,HAM,DE,U2,0,DE,round-trip,Premium Economy,3,32,1,134.9
2024-W14,BER,DE,HAM,DE,FR,0,DE,round-trip,Economy,9,23,2,74.9
2024-W14,BER,DE,HAM,DE,W6,0,GB,one-way,Economy,14,29,3,50.17
2024-W14,BER,DE,HAM,DE,EW,0,SE,round-trip,Economy,11,32,2,96.27
2024-W14,BER,DE,HAM,DE,U2,0,DE,round-trip,Economy,7,33,2,67.21
2024-W14,BER,DE,HAM,DE,DE,0,ES,round-trip,Economy,14,46,0,105.3
2024-W14,BER,DE,HER,GR,U2,0,HU,round-trip,Economy,9,15,1,71.54
2024-W14,BER,DE,HER,GR,AB,0,IT,round-trip,Economy,16,150,2,67.49
2024-W14,BER,DE,HER,GR,U2,0,DE,one-way,Economy,14,10,2,67.16
2024-W14,BER,DE,IST,TR,VY,0,AT,round-trip,Economy,14,30,2,108.21
2024-W14,BER,DE,IST,TR,FR,0,FR,round-trip,Economy,2,88,1,85.29
2024-W14,BER,DE,IST,TR,VY,0,AT,round-trip,Premium Economy,8,38,1,183.65
2024-W14,BER,DE,IST,TR,U2,0,DE,round-trip,Economy,28,5,3,141.89
2024-W14,BER,DE,IST,TR,AB,0,ES,round-trip,Premium Economy,11,91,1,173.86
2024-W14,BER,DE,KRK,PL,U2,0,ES,round-trip,Economy,11,91,4,62.97
2024-W14,BER,DE,KRK,PL,FR,0,DE,one-way,Economy,8,67,1,60.29
2024-W14,BER,DE,LGW,GB,VY,0,SE,round-trip,Economy,12,50,1,69.45
2024-W14,BER,DE,LGW,GB,W6,0,CH,round-trip,Economy,9,26,4,79.59
2024-W14,BER,DE,LIS,PT,W6,0,DE,round-trip,Economy,24,42,4,43.56
2024-W14,BER,DE,LIS,PT,FR,0,CZ,round-trip,Economy,13,71,1,78.19
2024-W14,BER,DE,LIS,PT,LH,0,GB,round-trip,Premium Economy,16,41,1,164.8
2024-W14,BER,DE,LIS,PT,X3,0,DE,round-trip,Economy,8,30,1,91.85
2024-W14,BER,DE,LIS,PT,EW,0,DE,one-way,Business,20,15,7,380.64
2024-W14,BER,DE,LIS,PT,EW,0,CH,round-trip,Premium Economy,2,30,1,221.5
2024-W14,BER,DE,LPA,ES,EW,0,DE,round-trip,Economy,6,32,3,99.98
2024-W14,BER,DE,LPA,ES,X3,0,GB,one-way,Economy,15,180,2,148.86
2024-W14,BER,DE,LPA,ES,FR,0,DE,round-trip,Premium Economy,4,13,0,179.04
2024-W14,BER,DE,LPA,ES,LH,0,BE,round-trip,Premium Economy,6,60,1,243.37
2024-W14,BER,DE,MUC,DE,FR,0,AT,one-way,Economy,13,22,3,76.78
2024-W14,BER,DE,MUC,DE,W6,0,NO,round-trip,Economy,10,15,0,80.18
2024-W14,BER,DE,MUC,DE,FR,0,SE,round-trip,Economy,4,25,5,78.93
2024-W14,BER,DE,MUC,DE,LH,0,DE,round-trip,Economy,21,18,1,175.62
2024-W14,BER,DE,MUC,DE,X3,0,IT,round-trip,Economy,12,27,2,99.32
2024-W14,BER,DE,MUC,DE,EW,0,DE,one-way,Economy,3,22,5,87.49
2024-W14,BER,DE,NAP,IT,EW,0,DK,round-trip,Economy,9,15,4,120.47
2024-W14,BER,DE,NAP,IT,EW,0,CH,round-trip,Economy,4,25,3,113.65
2024-W14,BER,DE,NAP,IT,EW,0,DE,one-way,Economy,21,42,3,72.78
2024-W14,BER,DE,NAP,IT,LH,0,DE,round-trip,Economy,6,94,1,90.71
2024-W14,BER,DE,NAP,IT,LH,0,DE,round-trip,Economy,22,22,3,101.07
2024-W14,BER,DE,NAP,IT,W6,0,DE,round-trip,Economy,5,50,1,51.89
2024-W14,BER,DE,OLB,IT,LH,0,SE,round-trip,Economy,7,18,2,129.73
2024-W14,BER,DE,OLB,IT,EW,0,IT,round-trip,Economy,1,30,6,105.29
2024-W14,BER,DE,OLB,IT,EW,0,DE,one-way,Economy,15,14,5,113.88
2024-W14,BER,DE,PMI,ES,AB,0,DE,one-way,Economy,7,22,1,76.33
2024-W14,BER,DE,PMI,ES,EW,0,DE,round-trip,Economy,17,34,1,80.75
2024-W14,BER,DE,PMI,ES,LH,0,FR,round-trip,Premium Economy,25,46,0,238.16
2024-W14,BER,DE,PRG,CZ,AB,0,NO,one-way,Premium Economy,12,38,3,145.2
2024-W14,BER,DE,PRG,CZ,LH,0,NL,round-trip,Economy,12,32,3,96.48
2024-W14,BER,DE,PRG,CZ,LH,0,DE,round-trip,Economy,18,27,4,128.65
2024-W14,BER,DE,PRG,CZ,EW,0,DE,round-trip,Economy,14,89,4,80.21
2024-W14,BER,DE,PRG,CZ,LH,0,ES,round-trip,Economy,9,22,3,122.75
2024-W14,BER,DE,PRG,CZ,X3,1,DE,round-trip,Economy,4,17,2,62.74
2024-W14,BER,DE,RHO,GR,FR,0,NL,round-trip,Economy,1,12,3,76.5
2024-W14,BER,DE,RHO,GR,EW,0,DE,round-trip,Economy,9,54,4,88.58
2024-W14,BER,DE,SKG,GR,LH,1,CH,round-trip,Economy,13,56,3,96.99
2024-W14,BER,DE,SKG,GR,EW,0,AT,one-way,Economy,11,10,2,114.13
2024-W14,BER,DE,SKG,GR,LH,0,DE,round-trip,Economy,14,21,4,150.43
2024-W14,BER,DE,SKP,MK,AB,0,DE,round-trip,Economy,8,31,0,103.01
2024-W14,BER,DE,SKP,MK,VY,1,DE,one-way,Economy,5,9,1,93.21
2024-W14,BER,DE,SKP,MK,U2,0,ES,one-way,Economy,28,41,2,117.09
2024-W14,BER,DE,SPU,HR,W6,0,IT,round-trip,Economy,17,31,4,53.08
2024-W14,BER,DE,SPU,HR,W6,0,CH,round-trip,Economy,10,32,4,54.87
2024-W14,BER,DE,SPU,HR,FR,0,DE,round-trip,Economy,15,13,3,80.54
2024-W14,BER,DE,SPU,HR,TO,0,GB,one-way,Economy,11,160,2,81.33
2024-W14,BER,DE,SPU,HR,VY,0,DE,round-trip,Economy,7,85,3,65.19
2024-W14,BER,DE,SPU,HR,W6,0,DE,round-trip,Premium Economy,4,13,3,86.98
2024-W14,BER,DE,STR,DE,U2,0,DE,one-way,Economy,6,73,3,87.5
2024-W14,BER,DE,STR,DE,X3,0,CZ,round-trip,Business,13,25,0,270.4
2024-W14,BER,DE,STR,DE,EW,0,IE,round-trip,Economy,12,41,2,102.83
2024-W14,BER,DE,STR,DE,VY,1,DE,round-trip,Economy,10,85,5,58.88
2024-W14,BER,DE,TFS,ES,EW,0,NL,one-way,Economy,9,49,3,130.7
2024-W14,BER,DE,TFS,ES,EW,0,PL,round-trip,Economy,28,25,0,141.34
2024-W14,BER,DE,TFS,ES,EW,1,DE,round-trip,Economy,5,35,4,120.14
2024-W14,BER,DE,TFS,ES,LH,0,IT,round-trip,Economy,10,28,3,132.91
2024-W14,BER,DE,TIA,AL,U2,0,DE,round-trip,Economy,13,23,2,95.38
2024-W14,BER,DE,TIA,AL,U2,0,ES,one-way,Economy,1,31,3,83.39
2024-W14,BER,DE,TIA,AL,LH,1,DK,round-trip,Economy,23,18,1,124.63
2024-W14,BER,DE,TIA,AL,EW,0,DE,one-way,Premium Economy,3,43,2,182.88
2024-W14,BER,DE,TIA,AL,LH,0,DE,round-trip,Economy,14,21,0,150.54
2024-W14,BER,DE,TIA,AL,FR,0,GB,round-trip,Business,1,40,0,304.71
2024-W14,BER,DE,TIA,AL,VY,0,GB,one-way,Economy,6,51,1,117.99
2024-W14,BER,DE,WAW,PL,AB,0,DE,round-trip,Economy,11,29,4,70.78
2024-W14,BER,DE,WAW,PL,W6,0,DE,round-trip,Business,8,87,0,210.98
2024-W14,BER,DE,WAW,PL,EW,0,DE,round-trip,Economy,5,113,7,98.95
2024-W14,BER,DE,WAW,PL,EW,0,AT,round-trip,Premium Economy,4,33,3,153.15
2024-W14,CDG,FR,ACE,ES,DE,1,DE,round-trip,Economy,23,50,4,94.85
2024-W14,CDG,FR,ALC,ES,VY,0,IE,one-way,Economy,15,29,2,73.2
2024-W14,CDG,FR,BER,DE,EW,0,CH,one-way,Economy,27,85,5,60.84
2024-W14,CDG,FR,BER,DE,W6,0,PL,round-trip,Premium Economy,4,13,1,104.43
2024-W14,CDG,FR,CAG,IT,EW,0,NO,round-trip,Economy,6,45,1,73.48
2024-W14,CDG,FR,CTA,IT,FR,0,NL,one-way,Economy,16,40,6,68.54
2024-W14,CDG,FR,DBV,HR,U2,0,DE,round-trip,Economy,11,18,2,78.69
2024-W14,CDG,FR,DLM,TR,LH,0,HU,round-trip,Economy,12,30,2,191.99
2024-W14,CDG,FR,DUB,IE,EW,0,CZ,round-trip,Premium Economy,13,31,0,133.58
2024-W14,CDG,FR,FUE,ES,LH,0,HU,round-trip,Economy,14,61,0,146.51
2024-W14,CDG,FR,HER,GR,FR,0,CH,one-way,Economy,14,37,4,50.29
2024-W14,CDG,FR,HER,GR,FR,0,DE,round-trip,Economy,14,23,2,64.02
2024-W14,CDG,FR,IST,TR,LH,0,DE,round-trip,Business,5,14,0,479.22
2024-W14,CDG,FR,LGW,GB,U2,0,CZ,one-way,Economy,14,20,2,80.47
2024-W14,CDG,FR,LGW,GB,X3,0,ES,round-trip,Economy,4,28,3,73.3
2024-W14,CDG,FR,LIS,PT,U2,0,DK,round-trip,Economy,24,35,3,79.38
2024-W14,CDG,FR,OLB,IT,VY,0,DE,round-trip,Economy,2,8,1,132.67
2024-W14,CDG,FR,SKG,GR,EW,0,DE,round-trip,Premium Economy,11,36,3,128.23
2024-W14,CDG,FR,SKP,MK,EW,0,FR,round-trip,Economy,13,53,4,108.59
2024-W14,CDG,FR,SKP,MK,DE,0,FR,round-trip,Economy,24,12,2,164.43
2024-W14,CDG,FR,SKP,MK,FR,0,DE,round-trip,Economy,14,12,2,146.01
2024-W14,CDG,FR,WAW,PL,VY,1,PL,round-trip,Economy,15,43,5,67.8
2024-W14,CGN,DE,ACE,ES,EW,1,GB,round-trip,Economy,3,145,5,73.96
2024-W14,CGN,DE,ACE,ES,AB,0,CH,one-way,Economy,13,47,1,133.04
2024-W14,CGN,DE,AGP,ES,EW,1,AT,round-trip,Economy,7,29,2,80.49
2024-W14,CGN,DE,AGP,ES,EW,0,CH,round-trip,Economy,14,118,3,77.77
2024-W14,CGN,DE,ALC,ES,FR,0,NO,one-way,Economy,24,33,3,66.01
2024-W14,CGN,DE,ALC,ES,LH,0,SE,round-trip,Economy,23,25,0,155.04
2024-W14,CGN,DE,ALC,ES,LH,1,DE,round-trip,Business,5,31,0,356.65
2024-W14,CGN,DE,ALC,ES,X3,0,BE,round-trip,Economy,11,34,5,101.29
2024-W14,CGN,DE,ALC,ES,W6,0,CH,round-trip,Economy,20,13,1,68.66
2024-W14,CGN,DE,ALC,ES,EW,0,CH,one-way,Economy,7,20,4,92.28
2024-W14,CGN,DE,ATH,GR,DE,0,DE,round-trip,Economy,9,47,6,75.4
2024-W14,CGN,DE,ATH,GR,FR,0,IT,one-way,Economy,7,21,2,57.98
2024-W14,CGN,DE,ATH,GR,TO,1,NO,round-trip,Economy,13,9,3,92.68
2024-W14,CGN,DE,ATH,GR,FR,0,CH,round-trip,Premium Economy,7,64,0,91.19
2024-W14,CGN,DE,AYT,TR,U2,0,DE,one-way,Economy,14,92,5,88.64
2024-W14,CGN,DE,AYT,TR,VY,1,DE,one-way,Economy,7,159,1,83.38
2024-W14,CGN,DE,AYT,TR,FR,0,ES,round-trip,Economy,6,19,2,85.4
2024-W14,CGN,DE,BCN,ES,FR,0,CH,one-way,Premium Economy,8,39,4,104.14
2024-W14,CGN,DE,BCN,ES,EW,0,DK,one-way,Economy,1,98,2,58.73
2024-W14,CGN,DE,BCN,ES,FR,0,PL,round-trip,Economy,8,29,5,60.52
2024-W14,CGN,DE,BCN,ES,U2,0,SE,round-trip,Economy,7,16,5,90.58
2024-W14,CGN,DE,BER,DE,W6,0,DE,round-trip,Economy,4,42,4,55.37
2024-W14,CGN,DE,BER,DE,FR,1,FR,one-way,Economy,28,28,4,51.36
2024-W14,CGN,DE,BER,DE,EW,0,CH,round-trip,Economy,15,16,2,132.26
2024-W14,CGN,DE,BER,DE,EW,0,CH,round-trip,Economy,5,15,4,121.24
2024-W14,CGN,DE,BUD,HU,EW,0,GB,one-way,Economy,14,63,1,85.77
2024-W14,CGN,DE,BUD,HU,LH,0,ES,round-trip,Economy,11,30,1,125.23
2024-W14,CGN,DE,BUD,HU,LH,1,CH,round-trip,Economy,11,31,6,104.28
2024-W14,CGN,DE,BUD,HU,X3,0,DE,round-trip,Premium Economy,11,10,2,198.62
2024-W14,CGN,DE,BUD,HU,AB,0,AT,round-trip,Premium Economy,28,17,5,130.45
2024-W14,CGN,DE,BUD,HU,LH,1,DE,round-trip,Economy,9,32,2,96.45
2024-W14,CGN,DE,BUD,HU,FR,0,GB,round-trip,Economy,6,43,1,67.2
2024-W14,CGN,DE,BUD,HU,VY,0,DE,one-way,Premium Economy,12,17,3,153.2
2024-W14,CGN,DE,BUD,HU,DE,0,FR,round-trip,Economy,10,25,2,90.64
2024-W14,CGN,DE,CAG,IT,EW,0,DE,one-way,Economy,8,18,3,89.19
2024-W14,CGN,DE,CAG,IT,LH,0,DE,one-way,Economy,3,138,0,107.96
2024-W14,CGN,DE,CAG,IT,FR,0,GB,one-way,Economy,7,57,0,62.2
2024-W14,CGN,DE,CAG,IT,FR,0,AT,one-way,Premium Economy,6,39,3,106.77
2024-W14,CGN,DE,CAG,IT,LH,0,DE,one-way,Premium Economy,6,27,0,206.5
2024-W14,CGN,DE,CFU,GR,LH,1,IT,round-trip,Economy,7,57,1,92.35
2024-W14,CGN,DE,CFU,GR,LH,0,DE,round-trip,Premium Economy,5,22,1,204.05
2024-W14,CGN,DE,CFU,GR,U2,0,PL,round-trip,Economy,14,24,3,91.55
2024-W14,CGN,DE,CFU,GR,FR,0,DE,one-way,Economy,3,60,3,58.22
2024-W14,CGN,DE,CFU,GR,U2,0,CH,round-trip,Economy,24,16,5,88.92
2024-W14,CGN,DE,CTA,IT,AB,0,DE,round-trip,Economy,5,5,0,107.07
2024-W14,CGN,DE,CTA,IT,EW,0,IT,round-trip,Premium Economy,8,38,1,170.59
2024-W14,CGN,DE,DBV,HR,LH,0,DE,round-trip,Economy,4,36,1,119.08
2024-W14,CGN,DE,DBV,HR,FR,0,DE,one-way,Economy,16,23,6,60.2
2024-W14,CGN,DE,DBV,HR,LH,1,DE,round-trip,Economy,19,55,2,89.23
2024-W14,CGN,DE,DBV,HR,LH,0,DE,one-way,Economy,4,20,0,110.98
2024-W14,CGN,DE,DBV,HR,LH,0,DE,round-trip,Economy,12,27,0,139.79
2024-W14,CGN,DE,DBV,HR,EW,0,DE,one-way,Economy,3,9,5,127.1
2024-W14,CGN,DE,DLM,TR,EW,1,CH,round-trip,Premium Economy,3,21,3,176.29
2024-W14,CGN,DE,DLM,TR,X3,0,AT,one-way,Economy,2,30,1,114.82
2024-W14,CGN,DE,DLM,TR,FR,0,DE,one-way,Economy,6,31,5,125.18
2024-W14,CGN,DE,DLM,TR,DE,0,DE,round-trip,Economy,24,102,1,143.19
2024-W14,CGN,DE,DLM,TR,FR,0,NL,round-trip,Premium Economy,10,25,0,131.47
2024-W14,CGN,DE,DLM,TR,AB,1,PL,round-trip,Premium Economy,16,57,3,118.57
2024-W14,CGN,DE,DLM,TR,EW,0,DE,one-way,Economy,7,41,5,143.76
2024-W14,CGN,DE,DUB,IE,TO,1,CH,round-trip,Economy,7,149,2,81.76
2024-W14,CGN,DE,DUB,IE,EW,0,DE,one-way,Economy,11,161,5,90.17
2024-W14,CGN,DE,DUS,DE,FR,0,NL,round-trip,Economy,6,58,6,80.56
2024-W14,CGN,DE,DUS,DE,EW,0,IT,one-way,Premium Economy,2,53,1,140.76
2024-W14,CGN,DE,EDI,GB,EW,0,DE,round-trip,Economy,10,22,2,81.91
2024-W14,CGN,DE,EDI,GB,EW,0,SE,one-way,Economy,3,58,1,94.7
2024-W14,CGN,DE,EDI,GB,U2,0,DE,one-way,Economy,20,27,2,69.02
2024-W14,CGN,DE,EDI,GB,LH,0,AT,round-trip,Economy,6,37,3,123.75
2024-W14,CGN,DE,EDI,GB,W6,0,DE,one-way,Economy,3,70,1,36.97
2024-W14,CGN,DE,EDI,GB,FR,0,DE,round-trip,Economy,14,41,2,59.4
2024-W14,CGN,DE,FAO,PT,FR,0,DE,round-trip,Economy,14,40,3,59.66
2024-W14,CGN,DE,FAO,PT,FR,0,CH,round-trip,Economy,21,59,4,57.49
2024-W14,CGN,DE,FAO,PT,U2,0,DE,one-way,Economy,7,66,4,75.74
2024-W14,CGN,DE,FAO,PT,AB,0,NL,round-trip,Economy,11,19,3,68.81
2024-W14,CGN,DE,FCO,IT,LH,0,DE,one-way,Economy,3,19,1,123.85
2024-W14,CGN,DE,FCO,IT,U2,0,IT,round-trip,Economy,1,27,3,73.68
2024-W14,CGN,DE,FCO,IT,EW,0,DE,round-trip,Economy,22,39,1,89.47
2024-W14,CGN,DE,FCO,IT,EW,0,DE,round-trip,Economy,1,22,5,85.85
2024-W14,CGN,DE,FUE,ES,EW,1,IE,round-trip,Economy,3,19,0,124.24
2024-W14,CGN,DE,FUE,ES,EW,0,ES,round-trip,Economy,7,23,2,178.7
2024-W14,CGN,DE,FUE,ES,W6,0,HU,one-way,Premium Economy,13,33,0,144.68
2024-W14,CGN,DE,FUE,ES,LH,0,AT,round-trip,Economy,4,25,0,180.25
2024-W14,CGN,DE,FUE,ES,FR,0,DE,round-trip,Economy,14,18,3,87.14
2024-W14,CGN,DE,FUE,ES,LH,0,CH,round-trip,Economy,9,17,1,213.43
2024-W14,CGN,DE,FUE,ES,FR,0,IT,one-way,Business,4,19,1,388.1
2024-W14,CGN,DE,HAM,DE,EW,0,CH,round-trip,Economy,14,42,3,79.22
2024-W14,CGN,DE,HAM,DE,X3,0,BE,round-trip,Economy,7,36,3,110.02
2024-W14,CGN,DE,HAM,DE,FR,0,AT,round-trip,Economy,17,18,3,68.69
2024-W14,CGN,DE,HER,GR,LH,0,FR,round-trip,Economy,10,65,2,115.6
2024-W14,CGN,DE,HER,GR,LH,0,AT,round-trip,Economy,1,91,4,86.43
2024-W14,CGN,DE,HER,GR,VY,1,GB,round-trip,Economy,8,94,5,50.09
2024-W14,CGN,DE,HER,GR,EW,0,GB,one-way,Economy,1,63,2,90.98
2024-W14,CGN,DE,HER,GR,FR,0,IT,round-trip,Economy,22,15,3,67.04
2024-W14,CGN,DE,HER,GR,FR,0,DE,round-trip,Premium Economy,4,12,0,113.35
2024-W14,CGN,DE,HER,GR,EW,0,GB,round-trip,Economy,9,37,1,74.09
2024-W14,CGN,DE,IST,TR,EW,0,DE,round-trip,Economy,6,35,1,121.74
2024-W14,CGN,DE,IST,TR,W6,0,NL,round-trip,Economy,4,60,4,100.04
2024-W14,CGN,DE,IST,TR,TO,0,IE,one-way,Economy,14,11,3,97.7
2024-W14,CGN,DE,IST,TR,W6,0,DE,round-trip,Economy,4,41,0,106.67
2024-W14,CGN,DE,KRK,PL,LH,0,CH,round-trip,Economy,21,120,0,137.35
2024-W14,CGN,DE,KRK,PL,DE,0,ES,round-trip,Economy,14,19,1,124.68
2024-W14,CGN,DE,KRK,PL,U2,0,AT,round-trip,Economy,10,30,1,85.8
2024-W14,CGN,DE,KRK,PL,LH,0,FR,round-trip,Economy,6,66,0,115.17
2024-W14,CGN,DE,KRK,PL,EW,0,AT,round-trip,Premium Economy,6,40,2,130.07
2024-W14,CGN,DE,LGW,GB,VY,0,DE,round-trip,Economy,8,42,1,83.68
2024-W14,CGN,DE,LGW,GB,FR,0,AT,one-way,Economy,1,46,2,72.06
2024-W14,CGN,DE,LGW,GB,FR,1,CH,round-trip,Business,1,34,2,124.72
2024-W14,CGN,DE,LGW,GB,LH,0,NL,round-trip,Economy,14,61,1,107.49
2024-W14,CGN,DE,LGW,GB,VY,0,HU,round-trip,Economy,11,18,2,83.32
2024-W14,CGN,DE,LGW,GB,LH,1,SE,one-way,Economy,13,8,2,115.19
2024-W14,CGN,DE,LGW,GB,LH,0,NL,round-trip,Economy,7,12,1,167.13
2024-W14,CGN,DE,LIS,PT,EW,0,GB,round-trip,Premium Economy,14,24,2,132.16
2024-W14,CGN,DE,LIS,PT,LH,0,DE,one-way,Economy,14,9,3,152.48
2024-W14,CGN,DE,LIS,PT,FR,0,DE,one-way,Economy,14,61,4,71.08
2024-W14,CGN,DE,LIS,PT,EW,0,DE,round-trip,Economy,13,43,2,79.87
2024-W14,CGN,DE,LIS,PT,U2,0,DE,one-way,Economy,14,34,2,72.21
2024-W14,CGN,DE,LIS,PT,FR,0,DE,round-trip,Economy,7,77,1,71.07
2024-W14,CGN,DE,LIS,PT,VY,0,IE,round-trip,Business,28,10,0,361.58
2024-W14,CGN,DE,LIS,PT,U2,0,DE,round-trip,Economy,14,11,5,75.68
2024-W14,CGN,DE,LIS,PT,LH,1,IT,one-way,Economy,1,31,3,96.54
2024-W14,CGN,DE,LIS,PT,W6,0,IE,round-trip,Economy,27,15,4,72.45
2024-W14,CGN,DE,LIS,PT,EW,0,DE,round-trip,Economy,7,63,9,95.94
2024-W14,CGN,DE,LPA,ES,FR,0,IE,round-trip,Economy,4,5,1,124.96
2024-W14,CGN,DE,LPA,ES,DE,1,CH,round-trip,Business,21,26,1,349.31
2024-W14,CGN,DE,LPA,ES,FR,0,IT,round-trip,Economy,24,33,4,103.82
2024-W14,CGN,DE,LPA,ES,LH,0,CZ,round-trip,Premium Economy,2,27,0,298.14
2024-W14,CGN,DE,LPA,ES,AB,0,SE,round-trip,Economy,8,14,1,130.36
2024-W14,CGN,DE,LPA,ES,EW,0,IT,round-trip,Economy,14,8,1,139.91
2024-W14,CGN,DE,LPA,ES,U2,0,PL,round-trip,Economy,23,74,4,93.35
2024-W14,CGN,DE,LPA,ES,LH,0,AT,one-way,Economy,24,25,1,145.79
2024-W14,CGN,DE,LPA,ES,U2,0,NL,round-trip,Economy,3,70,7,105.51
2024-W14,CGN,DE,MUC,DE,W6,0,CH,one-way,Economy,16,12,1,101.67
2024-W14,CGN,DE,MUC,DE,LH,0,IT,round-trip,Economy,21,27,1,99.93
2024-W14,CGN,DE,MUC,DE,FR,0,PL,one-way,Economy,12,46,3,51.66
2024-W14,CGN,DE,MUC,DE,EW,0,DE,one-way,Economy,11,13,6,77.57
2024-W14,CGN,DE,MUC,DE,EW,0,DE,one-way,Economy,12,8,4,118.91
2024-W14,CGN,DE,MUC,DE,EW,0,SE,round-trip,Economy,9,114,4,90.7
2024-W14,CGN,DE,NAP,IT,TO,0,CH,one-way,Business,10,25,1,274.68
2024-W14,CGN,DE,NAP,IT,U2,0,AT,one-way,Premium Economy,3,24,1,108.34
2024-W14,CGN,DE,NAP,IT,EW,0,GB,one-way,Economy,18,31,2,91.07
2024-W14,CGN,DE,NAP,IT,LH,0,DE,one-way,Economy,3,44,3,153.63
2024-W14,CGN,DE,OLB,IT,LH,1,FR,round-trip,Economy,24,23,4,94.37
2024-W14,CGN,DE,OLB,IT,FR,0,AT,one-way,Economy,13,25,3,68.79
2024-W14,CGN,DE,OLB,IT,DE,1,DE,round-trip,Economy,28,100,2,104.09
2024-W14,CGN,DE,PMI,ES,W6,0,DE,round-trip,Economy,11,12,1,89.2
2024-W14,CGN,DE,PMI,ES,EW,1,DE,round-trip,Economy,28,15,9,58.02
2024-W14,CGN,DE,PMI,ES,EW,0,DE,round-trip,Economy,19,110,8,71.21
2024-W14,CGN,DE,PMI,ES,EW,1,CH,round-trip,Economy,7,43,3,70.75
2024-W14,CGN,DE,PMI,ES,U2,0,DE,round-trip,Economy,9,72,3,66.07
2024-W14,CGN,DE,PMI,ES,FR,0,CH,round-trip,Economy,11,54,1,53.57
2024-W14,CGN,DE,PMI,ES,FR,0,HU,round-trip,Economy,5,17,3,67.98
2024-W14,CGN,DE,PMI,ES,W6,0,DE,one-way,Economy,12,38,3,52.39
2024-W14,CGN,DE,PMI,ES,EW,0,FR,one-way,Economy,7,16,2,92.16
2024-W14,CGN,DE,PMI,ES,TO,0,IE,one-way,Economy,8,37,2,78.78
2024-W14,CGN,DE,PMI,ES,EW,0,DE,round-trip,Economy,10,28,2,89.29
2024-W14,CGN,DE,PMI,ES,LH,0,CH,one-way,Economy,10,125,2,83.87
2024-W14,CGN,DE,PMI,ES,FR,0,DE,round-trip,Economy,10,23,4,65.15
2024-W14,CGN,DE,PRG,CZ,W6,0,CZ,round-trip,Economy,9,37,2,53.66
2024-W14,CGN,DE,PRG,CZ,FR,0,DE,one-way,Economy,3,75,6,52.67
2024-W14,CGN,DE,PRG,CZ,AB,0,NO,round-trip,Economy,10,64,0,75.95
2024-W14,CGN,DE,PRG,CZ,VY,0,IE,round-trip,Premium Economy,16,19,2,169.48
2024-W14,CGN,DE,PRG,CZ,U2,0,GB,round-trip,Economy,13,98,3,71.36
2024-W14,CGN,DE,PRG,CZ,EW,0,AT,round-trip,Economy,3,45,1,105.7
2024-W14,CGN,DE,PRG,CZ,VY,0,DE,one-way,Business,10,21,0,274.55
2024-W14,CGN,DE,RHO,GR,VY,0,DK,round-trip,Economy,18,51,2,71.97
2024-W14,CGN,DE,RHO,GR,AB,0,FR,one-way,Economy,10,29,2,72.28
2024-W14,CGN,DE,RHO,GR,LH,0,IE,round-trip,Economy,7,66,1,123.07
2024-W14,CGN,DE,SKG,GR,VY,0,GB,round-trip,Economy,19,7,2,101.59
2024-W14,CGN,DE,SKG,GR,EW,0,DE,round-trip,Economy,14,21,2,93.03
2024-W14,CGN,DE,SKG,GR,EW,0,DE,round-trip,Premium Economy,10,15,2,177.69
2024-W14,CGN,DE,SKG,GR,FR,0,DE,round-trip,Economy,15,22,3,69.69
